2015-11-15,1447516800,,,
E5600056,P004,936,0030,7.8,10,N
E5600056,P006,922,0030,0,00,N
E5600056,P006,923,0030,0,00,N
E5600056,P006,924,0030,0,00,N
E5600056,P006,936,0030,20.9,00,N
E5600056,P007,922,0030,1,10,N
E5600056,P007,923,0030,19,10,N
E5600056,P007,924,0030,1,10,N
E5600056,P007,936,0030,4.6,10,N
E5600056,P008,922,0030,0,00,N
E5600056,P008,923,0030,0,00,N
E5600056,P008,924,0030,0,00,N
E5600056,P008,936,0030,21.2,00,N
E5600056,P016,922,0030,0,10,N
E5600056,P016,923,0030,53,10,N
E5600056,P016,936,0030,15.9,10,N
E5600056,P017,922,0030,1,10,N
E5600056,P017,923,0030,20,10,N
E5600056,P017,924,0030,1,10,N
E5600056,P017,936,0030,3.5,10,N
E5600056,P018,922,0030,0,00,N
E5600056,P018,923,0030,0,00,N
E5600056,P018,936,0030,20.6,00,N
E5600056,P021,922,0030,0,10,N
E5600056,P021,923,0030,41,10,N
E5600056,P021,936,0030,4.9,10,N
E5600056,P024,922,0030,3,10,N
E5600056,P024,923,0030,15,10,N
E5600056,P024,924,0030,2,10,N
E5600056,P024,936,0030,6.4,10,N
E5600056,P034,923,0030,0,00,N
E5600056,P034,936,0030,19.8,00,N
E5600850,PC01,911,0024,6,10,N
E4900744,P001,911,0024,9.3,10,N
E4900744,P002,911,0024,5.8,10,N
E4900744,P023,911,0024,0,00,N
E4900744,P001,923,0015,304,10,N
E4900744,P023,923,0015,0,00,N
E4900744,P001,936,0015,12.3,10,N
E4900744,P023,936,0015,0,00,N
E5600869,P001,911,0024,4.8,10,N
E5600869,P001,922,0015,114,10,N
E5600869,P001,923,0015,99,10,N
E5600869,P001,936,0015,7.2,10,N
S2300429,P701,922,0015,1,00,N
S2300429,P701,923,0015,0,00,N
S2300429,P701,936,0015,21,00,N
S2300429,PF01,922,0015,9,10,N
S2300429,PF01,923,0015,27,10,N
S2300429,PF01,936,0015,5.9,10,N
S2300429,P701,911,0024,0.8,00,N
S2300429,PF01,911,0024,4.8,10,N
S1900710,P070,911,0030,5.7,10,N
S1900710,P070,923,0030,20,10,N
S1900710,P070,936,0030,8.9,10,N
S1900710,P070,922,0030,15,10,N
S1900710,P015,911,0030,0,00,N
S1900710,P050,911,0030,3.8,10,N
S1900710,P056,911,0030,4.8,10,N
S1900710,P060,911,0030,2.7,10,N
S1900710,P015,923,0030,0,00,N
S1900710,P015,936,0030,0,00,N
S1900710,P015,922,0030,0,00,N
S1900710,P050,923,0030,103,10,N
S1900710,P050,936,0030,6.1,10,N
S1900710,P050,922,0030,71,10,N
